date,number,winners,page,pédantix,pedantix,cémantix,cemantix,is_holiday,visitor,difficulty_mean,difficulty_std
2023-09-11,486,11314,Transformation de Laplace,17.0,37.0,9.0,56.0,False,,0.4307625345695336,0.06406518617489312
2023-09-12,487,15708,Suzanne Lenglen,10.0,25.0,10.0,72.0,False,,0.5911519157773454,0.1008032971778466
2023-09-13,488,15806,Odin,9.0,31.0,0.0,61.0,False,,0.624789996945146,0.11583121027421783
2023-09-14,489,15603,Morse (animal),13.0,25.0,9.0,63.0,False,,0.6042835995919464,0.10115526374278286
2023-09-15,490,11611,Équations de Maxwell,14.0,35.0,12.0,65.0,False,,0.4838563439827905,0.07486002450422106
2023-09-16,491,11197,Poisson rouge,9.0,21.0,12.0,53.0,False,,0.6137550542984176,0.10210320201012581
2023-09-17,492,12566,Anubis,13.0,21.0,0.0,49.0,False,,0.6374487878008985,0.10863113317914352
2023-09-18,493,14113,Guerres d'indépendance hispano-américaines,13.0,50.0,16.0,84.0,False,,0.5293027696341769,0.08383054263424307
2023-09-19,494,15245,Secte,16.0,46.0,18.0,75.0,False,,0.5915338023427752,0.10157320475987779
2023-09-20,495,16404,Course d'orientation,11.0,36.0,9.0,53.0,False,,0.6475795912685418,0.09339989325029441
2023-09-21,496,15178,Saturn V,10.0,46.0,11.0,74.0,False,,0.5755399853893358,0.09172766787273624
2023-09-22,497,16674,Macédoine du Nord,11.0,31.0,15.0,74.0,False,,0.685352763686124,0.11736647872752272
2023-09-23,498,10374,Vodka,7.0,23.0,0.0,60.0,False,,0.5760052760556433,0.07625374656785741
2023-09-24,499,14739,Athènes,0.0,23.0,0.0,69.0,False,,0.7406014738381496,0.10159573169557477
2023-09-25,500,18818,Rotterdam,13.0,27.0,13.0,68.0,False,,0.7058783657084121,0.10990075697396776
2023-09-26,501,13522,Cactaceae,12.0,36.0,15.0,58.0,False,,0.5170568556315374,0.07390089942852154
2023-09-27,502,14445,Moment d'inertie,15.0,45.0,12.0,63.0,False,,0.5606912729656858,0.08698681044146409
2023-09-28,503,13465,Quartz (minéral),13.0,50.0,19.0,86.0,False,,0.5370463693202162,0.10488665459469013
2023-09-29,504,16724,Victoria (reine),8.0,31.0,12.0,63.0,False,,0.6615175993657285,0.12854040999828031
2023-09-30,505,9466,Castes en Inde,10.0,25.0,7.0,63.0,False,,0.5150390551570755,0.08721274895905046
2023-10-01,506,12782,Dromadaire,8.5,21.5,9.0,53.5,False,,0.5589452631864288,0.08916141409717379
2023-10-02,507,13397,Kumbh Mela,10.0,38.0,12.0,67.5,False,,0.44674270641734776,0.06164420797850464
2023-10-03,508,14180,Intrication quantique,10.0,30.0,14.0,71.0,False,,0.45501059167732927,0.08204847419533588
2023-10-04,509,13447,Élite,14.0,39.0,9.0,59.0,False,,0.45420189458706534,0.0746607443972519
2023-10-05,510,12914,Quaker,11.0,37.0,14.0,50.0,False,,0.44095002679722295,0.06236057555946896
2023-10-06,511,13756,Martin Heidegger,13.0,34.0,16.0,71.0,False,,0.48475693967585115,0.0796726473643802
2023-10-07,512,8995,Trouble bipolaire,0.0,22.0,12.0,52.0,False,,0.42690146160713166,0.06858745681523216
2023-10-08,513,10419,Mouvement social,7.0,20.0,7.0,56.0,False,,0.46761284298513645,0.06784078695181524
2023-10-09,514,15559,Tianjin,10.0,33.0,11.0,57.0,False,,0.5060591276807886,0.08056009172417918
2023-10-10,515,14078,Grand collisionneur de hadrons,14.0,35.0,15.0,67.0,False,,0.4547741250749121,0.07439850098302327
2023-10-11,516,15399,Infarctus du myocarde,8.0,36.0,8.0,64.0,False,,0.511792595268056,0.08912099164735758
2023-10-12,517,19687,Côte d'Ivoire,13.0,28.0,13.0,59.0,False,,0.6328614444015027,0.10544411018763539
2023-10-13,518,15591,Biathlon,13.0,33.0,13.0,62.0,False,,0.5515711854479244,0.08677502551947368
2023-10-14,519,9602,Charbon de bois,7.0,25.0,10.0,56.0,False,,0.4536668258554116,0.07049550767049469
2023-10-15,520,8345,Optimisation linéaire,13.0,28.0,7.0,43.0,False,,0.4008195829616181,0.08963085809328349
2023-10-16,521,15568,Homéopathie,13.0,33.0,14.0,71.0,False,,0.4888689423491374,0.09297657621744411
2023-10-17,522,13011,Parallélisme (informatique),12.0,42.0,8.0,60.0,False,,0.430061212195741,0.06588722561849256
2023-10-18,523,20492,Histoire de l'aviation,12.0,32.0,16.0,67.0,False,,0.6765445345489683,0.11705658590961161
2023-10-19,524,20298,Martinique,12.0,34.0,13.0,73.0,False,,0.6568465373720036,0.10809398138496538
2023-10-20,525,14129,Ethernet,16.0,32.0,11.0,62.0,False,,0.5037108744637879,0.07019054267352938
2023-10-21,526,8736,Aphidoidea,6.0,29.0,7.0,58.0,True,,0.44239685638365767,0.07171585142758644
2023-10-22,527,12273,Fantasy,7.0,25.0,8.0,63.0,True,,0.5726307362655673,0.10730872456374613
2023-10-23,528,18439,Foudre,15.0,43.0,12.0,59.0,True,,0.6310457003266146,0.10931983528459553
2023-10-24,529,20402,Boxe,11.0,31.0,11.0,50.0,True,,0.6940310204771423,0.12882065078860894
2023-10-25,530,17069,Torture,13.0,39.0,16.0,71.0,True,,0.6143461129789173,0.10442349949445558
2023-10-26,531,14046,Expérience de la goutte d'huile de Millikan,12.0,43.0,11.0,66.0,True,,0.5118626953400398,0.07685450427710559
2023-10-27,532,18844,Coupe du monde de rugby à XV,7.0,30.0,15.0,74.0,True,,0.7405433532647098,0.11408852472553639
2023-10-28,533,9313,Cellulose,8.0,21.0,7.0,51.0,True,,0.47523210039569813,0.07498668235269769
2023-10-29,534,12673,Machine,12.0,20.0,11.0,64.0,True,,0.5921183072242046,0.09992781292929313
2023-10-30,535,17280,Révolution russe de 1905,0.0,24.0,14.0,66.0,True,,0.6066468436898442,0.08939895270478024
2023-10-31,536,16387,Skateboard,6.0,30.0,15.0,56.0,True,,0.5679546210362226,0.1033776451968432
2023-11-01,537,11607,Plomberie,7.0,29.0,8.0,54.0,True,,0.45491771138931647,0.09381123927505423
2023-11-02,538,18868,Vitesse du son,7.0,32.0,9.0,69.0,True,,0.7158935822494769,0.11102917413698704
2023-11-03,539,17664,Oslo,0.0,26.0,6.0,54.0,True,,0.7178069132697457,0.11211328219229133
2023-11-04,540,14286,Lion,6.0,24.0,0.0,69.0,True,,0.7504216463636397,0.13284099406582697
2023-11-05,541,14057,Histoire de l'Éthiopie,0.0,23.0,6.0,59.0,True,,0.6961198055523342,0.12696360077670515
2023-11-06,542,19815,Histoire du Pakistan,7.0,35.0,10.0,63.0,True,,0.7281538898641384,0.11151376802777553
2023-11-07,543,18590,Babylone,6.0,31.0,21.0,83.0,False,,0.6372886083628053,0.0966334493315986
2023-11-08,544,15983,Typhus,14.0,27.0,18.0,73.0,False,,0.5640014743030926,0.09542282844799399
2023-11-09,545,19954,Programme Apollo,9.0,32.0,12.0,66.0,False,,0.6964313129510227,0.1061493295269942
2023-11-10,546,15633,Cristal,13.0,38.0,13.0,62.0,False,,0.5797155566969372,0.07936948753463294
2023-11-11,547,13060,Shanghai,7.0,17.0,7.0,60.0,False,,0.6410995596094661,0.09167378471836413
2023-11-12,548,15215,Shiva,9.0,23.0,9.0,58.0,False,,0.6963086668385364,0.11029232235252473
2023-11-13,549,20843,Martin Luther King,13.0,31.0,14.0,73.0,False,,0.6831669374661606,0.11247802812679186
2023-11-14,550,21589,Sarajevo,10.0,31.0,14.0,66.0,False,,0.7323296761596779,0.10738949612334836
2023-11-15,551,15064,Mouvement Massorti,17.0,42.0,14.0,66.0,False,,0.5258458582970412,0.07589103053022965
2023-11-16,552,20422,Toyota,12.0,38.0,11.0,52.0,False,,0.6978052609666391,0.11290239162311087
2023-11-17,553,14912,Université de Heidelberg,16.0,37.0,14.0,64.0,False,,0.5405503096219733,0.08807962886990905
2023-11-18,554,11441,Fission nucléaire,8.0,26.0,10.0,64.0,False,,0.5683570547617662,0.09642147607159886
2023-11-19,555,16168,Calcium,0.0,21.0,8.0,48.0,False,,0.7089381698940016,0.12026767355084417
2023-11-20,556,14997,Spin,16.0,52.0,17.0,100.0,False,,0.49661053345924083,0.07359743855131556
2023-11-21,557,17722,Magnitude (astronomie),18.0,39.0,19.0,69.0,False,,0.592893913921203,0.0897649645346077
2023-11-22,558,19631,Loi de probabilité,12.0,38.0,12.0,71.0,False,,0.6711896294978804,0.11341579489987141
2023-11-23,559,19687,Porto Alegre,8.0,26.0,17.0,65.0,False,,0.6651287965749364,0.10074390020907893
2023-11-24,560,13568,Série de Fourier,14.0,40.0,18.0,75.0,False,,0.49457159832122566,0.08048046126856287
2023-11-25,561,12595,Guerre civile russe,0.0,20.0,8.0,52.0,False,,0.6101351117525939,0.09692376772352122
2023-11-26,562,14161,Shabbat,8.0,24.0,14.0,62.0,False,,0.6413658549898741,0.09798117687403177
2023-11-27,563,21107,Religion de la Rome antique,13.0,35.0,11.0,56.0,False,,0.6828136088718142,0.12223156139478734
2023-11-28,564,21702,Torah,13.0,29.0,14.0,60.0,False,,0.7028879225944503,0.12452234393213674
2023-11-29,565,17622,Nabla,13.0,44.0,16.0,67.0,False,,0.6034225073447368,0.1089506043559941
2023-11-30,566,19179,Mont Saint Helens,0.0,36.0,11.0,63.0,False,,0.6521287992175308,0.10897793300724941
2023-12-01,567,13066,Anasazis,13.0,34.0,15.0,78.0,False,,0.4721205337964605,0.07161152759924315
2023-12-02,568,13983,Racine carrée,0.0,21.0,8.0,53.0,False,,0.6574577213865065,0.12242252703671831
2023-12-03,569,14954,Musée de l'Ermitage,7.0,22.0,8.0,60.0,False,,0.6661301395992183,0.10764480648475055
2023-12-04,570,19824,Johannes Brahms,11.0,33.0,14.0,49.0,False,,0.6302691677119733,0.10657785943003613
2023-12-05,571,16388,Yahweh,12.0,38.0,14.0,72.0,False,,0.5371108651633433,0.09503119885027354
2023-12-06,572,18514,Symbolisme (art),11.0,42.0,16.0,61.0,False,,0.6219502124121455,0.11836007770814515
2023-12-07,573,17472,Rubik's Cube,15.0,34.0,19.0,75.0,False,,0.6008849858104064,0.08591347233182778
2023-12-08,574,18532,Sous-marin,12.0,31.0,14.0,76.0,False,,0.6739924285218859,0.10892301366541056
2023-12-09,575,11476,Shinkansen,11.0,18.0,9.0,58.0,False,,0.5581131702340182,0.08339400126361379
2023-12-10,576,15994,Panthère des neiges,7.0,21.0,7.0,72.0,False,,0.706837546342354,0.11314533095493769
2023-12-11,577,17806,Espéranto,14.0,33.0,10.0,59.0,False,,0.5841801882549572,0.09224187714919564
2023-12-12,578,19397,Récif corallien,10.0,32.0,10.0,61.0,False,,0.6422158334904418,0.10553204755471474
2023-12-13,579,20505,Impressionnisme,10.0,29.0,14.0,69.0,False,,0.6863823301602067,0.12282354851787446
2023-12-14,580,16694,État-providence,8.0,36.0,11.0,84.0,False,,0.5630792616470326,0.08298736097635871
2023-12-15,581,13243,Royaume lagide,10.0,50.0,17.0,62.0,False,,0.47474884578628623,0.07566279186213147
2023-12-16,582,11454,Agence spatiale européenne,0.0,24.0,0.0,65.0,False,,0.5445789576271458,0.0784803325315794
2023-12-17,583,9222,Bryophyte,0.0,31.0,8.0,65.0,False,,0.4095876416217794,0.06516887089619412
2023-12-18,584,19618,Jaguar,9.0,34.0,13.0,69.0,False,,0.6399464391111088,0.10962478171320049
2023-12-19,585,17998,Titane,8.0,29.0,10.0,53.0,False,,0.5945247708693034,0.09956040138448873
2023-12-20,586,16477,Programme Voyager,10.0,30.0,12.0,62.0,False,,0.5587936529129798,0.10716412253423448
2023-12-21,587,11555,Biais de confirmation,12.0,46.0,17.0,72.0,False,,0.39414330241044865,0.05957445611264028
2023-12-22,588,13637,Lydie,10.0,40.0,9.0,78.0,False,,0.4919485098097301,0.07790197053772321
2023-12-23,589,10329,Oreillons,9.0,29.0,0.0,65.0,True,,0.545247619959657,0.08315700810670221
2023-12-24,590,11650,Usain Bolt,0.0,24.0,7.0,56.0,True,,0.5552399870421045,0.09274318545982968
2023-12-25,591,11202,Pied (unité),8.0,32.0,8.0,69.0,True,,0.39768555514706616,0.06594903541704404
2023-12-26,592,10150,Capteur,10.0,37.0,7.0,62.0,True,,0.36835352786144204,0.056982665335887195
2023-12-27,593,12980,Cuisine mexicaine,0.0,36.0,0.0,82.0,True,,0.4738327356767876,0.08305297882898131
2023-12-28,594,12623,Chameau de Bactriane,8.0,33.0,10.0,79.0,True,,0.4490252234355635,0.07534588091573372
2023-12-29,595,15438,Vatican,7.0,30.0,9.0,75.0,True,,0.6013682602616504,0.09435453490201502
2023-12-30,596,8534,Monisme,14.0,37.0,11.0,68.0,True,,0.4423211942340656,0.07270565765217371
2023-12-31,597,11899,Histoire du Maroc,10.0,26.0,7.0,72.5,True,,0.5822688358160161,0.09609606188437116
2024-01-01,598,11925,Huître,0.0,24.0,9.0,70.0,True,,0.41856930779538887,0.05952856538342852
2024-01-02,599,14267,Chaîne Transantarctique,0.0,39.0,6.0,65.0,True,,0.5019849540511593,0.08345604662117892
2024-01-03,600,19737,Amérique latine,9.0,30.0,0.0,63.0,True,,0.7028457024209092,0.12594807296569807
2024-01-04,601,17566,Crimée,7.0,34.0,10.0,82.0,True,,0.621226643224877,0.11223899770776212
2024-01-05,602,13155,Réalisme (philosophie),12.0,36.0,9.0,60.0,True,,0.49794384048990786,0.08793324844702106
2024-01-06,603,12705,Yom Kippour,0.0,28.0,11.0,59.0,True,,0.644350151298219,0.09244488946698157
2024-01-07,604,15489,Travail des enfants,9.0,24.0,0.0,47.0,True,,0.7136621364193552,0.11715298896499653
2024-01-08,605,17470,Droit international public,14.0,38.0,11.0,57.0,True,,0.594428561574273,0.10047629251115615
2024-01-09,606,15507,Río de la Plata,13.0,43.0,18.0,84.0,False,,0.5110354779057222,0.07115000709866057
2024-01-10,607,19953,Aphrodite,7.0,27.0,17.0,95.0,False,,0.6718805330434018,0.09439027752924273
2024-01-11,608,18298,Argon,8.0,31.0,19.0,72.0,False,,0.6212463139256514,0.07156071244801993
2024-01-12,609,19760,Alaska,7.0,45.0,15.0,100.0,False,,0.7164790490652261,0.09183870945814833
2024-01-13,610,13340,Camps de concentration nazis,0.0,26.0,9.0,78.0,False,,0.6078980652354948,0.0912054090972674
2024-01-14,611,10947,Écriture maya,10.0,33.0,8.0,53.0,False,,0.4764767826619166,0.06336135887411656
2024-01-15,612,18270,Armand Jean du Plessis de Richelieu,9.0,53.0,20.0,97.0,False,,0.5704214692195813,0.08126826125383864
2024-01-16,613,19686,Carl Lewis,12.0,36.0,14.0,78.0,False,,0.6228220503620698,0.09805285857439318
2024-01-17,614,22154,Las Vegas,9.0,27.0,14.0,77.0,False,,0.7062869222104678,0.11871892637980036
2024-01-18,615,14551,Soufisme,14.0,45.0,15.0,85.0,False,,0.4644476494506322,0.06762023179180325
2024-01-19,616,15396,Brevet d'invention,12.0,43.0,13.0,65.0,False,,0.5241170561072062,0.06685755151645846
2024-01-20,617,10153,Dualité onde-corpuscule,9.0,30.0,0.0,59.0,False,,0.463090592259313,0.06167693471064374
2024-01-21,618,12282,Botulisme,12.0,28.0,6.0,73.0,False,,0.5294936471683644,0.07140165322644168
2024-01-22,619,17376,Technétium,14.0,41.0,14.0,73.0,False,,0.5279888177157182,0.08625246348036991
2024-01-23,620,14723,Gymnosperme,15.0,41.0,17.0,78.0,False,,0.46721311682900174,0.06058791807243043
2024-01-24,621,20175,Galaxie d'Andromède,9.0,28.0,12.0,74.0,False,,0.6401552082752624,0.08852981979980597
2024-01-25,622,18305,Machu Picchu,9.0,37.0,19.0,92.0,False,,0.5748912075548513,0.0802437360946873
2024-01-26,623,14713,Al-Andalus,12.0,38.0,18.0,78.0,False,,0.49574888635435105,0.06693879226789862
2024-01-27,624,12446,Ispahan,0.0,31.0,7.0,54.0,False,,0.5783249192863684,0.07170364925905384
2024-01-28,625,10079,Diffusion de la matière,8.0,23.0,8.0,69.0,False,,0.4406622853502667,0.046895914760610245
2024-01-29,626,20298,Numération romaine,15.0,30.0,12.0,69.0,False,,0.6176495708110724,0.09124247292345501
2024-01-30,627,17627,Féodalité,13.0,43.0,19.0,67.0,False,,0.5483180540080582,0.07569857098923934
2024-01-31,628,15644,Hypertext Markup Language,12.0,47.0,14.0,62.0,False,,0.505375812509733,0.08367309617548661
2024-02-01,629,17105,Lanthanide,15.0,40.0,16.0,53.0,False,,0.4921707299901683,0.06641401537359298
2024-02-02,630,19747,Tchad,10.0,28.0,19.0,78.0,False,,0.5969453743903481,0.08841839859896394
2024-02-03,631,12291,Commerce triangulaire,12.0,25.0,10.0,76.0,False,,0.5064426380238948,0.055676198936715535
2024-02-04,632,12807,Rotation (physique),14.0,23.0,9.0,77.0,False,,0.5051382440649241,0.06295338674336773
2024-02-05,633,19812,Réunification allemande,14.0,49.0,15.0,67.0,False,,0.5631536160852636,0.06937120062887506
2024-02-06,634,20190,Caïn,8.0,36.0,17.0,67.0,False,,0.5766829955121454,0.08517313837492796
2024-02-07,635,23680,Louis IX,8.0,35.0,15.0,89.0,False,,0.6809006334361347,0.0951178499429135
2024-02-08,636,17484,Moment cinétique,9.0,40.0,18.0,73.0,False,,0.49673039620873005,0.07268469526307182
2024-02-09,637,16130,Lèpre,15.0,45.0,17.0,95.0,False,,0.5112965997849231,0.06026016857406192
2024-02-10,638,11327,Négationnisme,0.0,30.0,10.0,80.0,True,,0.49462525311828803,0.06915116374437251
2024-02-11,639,15766,Césium,9.0,19.0,11.0,88.0,True,,0.6408785556388111,0.09433553418258737
2024-02-12,640,16041,Sursaut gamma,13.0,36.0,19.0,82.0,True,,0.48077698591121587,0.0657142149459485
2024-02-13,641,22510,Histoire du Canada,12.0,35.0,18.0,68.0,True,,0.6703374475120383,0.11816047972271304
2024-02-14,642,19570,Architecture moderne,11.0,43.0,16.0,91.0,True,,0.6098710450871729,0.09825958361285365
2024-02-15,643,21787,Ulysse,7.0,29.0,13.0,71.0,True,,0.655645324574077,0.0960415749603643
2024-02-16,644,18093,Architecture romane,15.0,40.0,14.0,65.0,True,,0.5692052461955499,0.1033026310841963
2024-02-17,645,14740,Monaco,0.0,20.0,12.0,57.0,True,,0.6520197040543718,0.08563550164285749
2024-02-18,646,10211,Faisceau (mathématiques),16.0,24.0,12.0,58.0,True,,0.41636450028418637,0.058932282267678715
2024-02-19,647,20978,Wi-Fi,17.0,48.0,18.0,88.0,True,,0.6283927260049661,0.07897039049733409
2024-02-20,648,16361,Corruption,18.0,59.0,19.0,60.0,True,,0.5029048858517527,0.06890432075865974
2024-02-21,649,20005,Domestication du feu,19.0,46.0,13.0,55.0,True,,0.6190987770958919,0.09591086522868421
2024-02-22,650,22002,Parc national de Yellowstone,15.0,40.0,26.0,81.0,True,,0.6604298587436842,0.09591747447741035
2024-02-23,651,14747,Énergie interne,8.0,42.0,14.0,70.0,True,,0.4832735128610519,0.06480575248464353
2024-02-24,652,10957,Paganisme germanique,10.0,22.0,7.0,73.0,True,,0.49463961371022075,0.06777725710377877
2024-02-25,653,14200,Physique statistique,7.0,31.0,0.0,61.0,True,,0.5671268798961556,0.09101785819910933
2024-02-26,654,18765,Pure race espagnole,20.0,44.0,12.0,55.0,True,,0.5631375770685174,0.08684073164179898
2024-02-27,655,19639,Acupuncture,18.0,36.0,20.0,89.0,True,,0.5768782239040109,0.08804991416504387
2024-02-28,656,16869,Alfred North Whitehead,17.0,40.0,10.0,67.0,True,,0.5184928466137845,0.08308816350091677
2024-02-29,657,21107,Lithium,8.0,24.0,16.0,56.0,True,,0.6302159257483294,0.1038030582903588
2024-03-01,658,15351,Écart type,15.0,35.0,14.0,76.0,True,,0.513424306858341,0.07699503284792263
2024-03-02,659,14136,Seconde (temps),12.0,16.0,8.0,59.0,True,,0.64484084665795,0.08135115843340436
2024-03-03,660,14123,Argumentation,9.0,24.0,13.0,62.0,True,,0.5891285736432242,0.08728231745283234
2024-03-04,661,17978,Tikal,15.0,43.0,21.0,88.0,True,,0.5522530936452166,0.08598904954007723
2024-03-05,662,22159,Empire carolingien,9.0,40.0,20.0,84.0,True,,0.6748541345205453,0.1098258023025219
2024-03-06,663,21490,Planeur,14.0,32.0,15.0,68.0,True,,0.6972611418655956,0.10873366431232964
2024-03-07,664,21689,Isis,9.0,30.0,18.0,78.0,True,,0.7040480692786221,0.09023854759878057
2024-03-08,665,17787,Denali,11.0,35.0,23.0,75.0,True,,0.5935513900415439,0.09151538208653799
2024-03-09,666,11240,Héraclius,11.0,34.0,16.0,87.0,True,,0.5313627685215744,0.07102269438439725
2024-03-10,667,14640,Industrie,11.0,32.0,0.0,59.0,True,,0.621102354965145,0.09237612174316547
2024-03-11,668,20050,General Motors,10.0,39.0,20.0,76.0,True,,0.6359468515469832,0.08122387036848072
2024-03-12,669,26119,Pyrénées,10.0,39.0,22.0,62.0,False,,0.7492579975841264,0.10273060452132682
2024-03-13,670,19528,Louis Riel,11.0,33.0,16.0,72.0,False,,0.5811499433276757,0.08791085882757313
2024-03-14,671,18876,Euthanasie,15.0,40.0,25.0,93.0,False,,0.5804972266630142,0.0722385743784551
2024-03-15,672,20519,Ozone,12.0,34.0,13.0,58.0,False,,0.6344174467587705,0.09718068367139802
2024-03-16,673,13189,Pierre II (empereur du Brésil),0.0,24.0,0.0,53.0,False,,0.5499199319900503,0.09446431072118601
2024-03-17,674,17608,Anvers,8.0,22.0,7.0,52.0,False,,0.7054720358879208,0.09927184916617321
2024-03-18,675,19071,Alchimie,15.0,32.0,20.0,70.0,False,,0.5523106447002284,0.08231151492035867
2024-03-19,676,19556,Spectre visible,17.0,54.0,19.0,81.0,False,,0.5792165603224532,0.07519010678295784
2024-03-20,677,15851,Robotique industrielle,19.0,57.0,22.0,90.0,False,,0.4790957618978029,0.08035797266305299
2024-03-21,678,19860,Canne à sucre,18.0,46.0,18.0,74.0,False,,0.599896501582878,0.06889039868433144
2024-03-22,679,21446,Tour Eiffel,11.0,42.0,15.0,61.0,False,,0.6518782196622449,0.10957199586506668
2024-03-23,680,14322,Arménie,0.0,24.0,0.0,48.0,False,,0.6058351705622913,0.07964160471678129
2024-03-24,681,17819,Violoncelle,7.5,15.5,12.0,46.0,False,,0.6856262469132769,0.10139980759294157
2024-03-25,682,22764,Acide sulfurique,15.0,34.0,14.0,53.0,False,,0.6489581625843831,0.0931084450464823
2024-03-26,683,20485,Tang Taizong,12.0,35.0,11.0,59.0,False,,0.5910265953493344,0.08145637970378618
2024-03-27,684,21478,Nouvelle-Calédonie,12.0,31.0,18.0,87.0,False,,0.6273071897861765,0.11801540719469363
2024-03-28,685,8881,Gnosticisme,13.0,46.0,18.0,80.0,False,,0.26213754789272375,0.03908358204950294
2024-03-29,686,20087,Football américain,8.0,35.0,23.0,100.0,False,,0.6195686957209853,0.09272716250244345
2024-03-30,687,14641,Pâques,10.0,18.0,7.0,56.0,False,,0.6159004235589084,0.09697595610991448
2024-03-31,688,16542,Arc-en-ciel,0.0,19.0,11.0,70.0,False,,0.6413410451416323,0.09388030502319425
2024-04-01,689,13415,Hareng rouge,6.0,25.0,7.0,63.0,False,,0.41085427530742724,0.060004862860216696
2024-04-02,690,24721,Californie,10.0,30.0,19.0,64.0,False,,0.7360704986256368,0.107227918886267
2024-04-03,691,25803,C (langage),8.0,40.0,12.0,73.0,False,,0.7650456708696735,0.11864589389398003
2024-04-04,692,19583,Urbanisation,13.0,38.0,12.0,58.0,False,,0.599130134331621,0.09376011309940024
2024-04-05,693,21010,Guerre des Gaules,11.0,32.0,12.0,60.0,False,,0.7032988476444673,0.08662746553280566
2024-04-06,694,13767,Saint-Marin,0.0,25.0,9.0,57.0,True,,0.6452674078358555,0.09232323491874628
2024-04-07,695,12953,Mont Kosciuszko,10.0,19.0,6.0,60.0,True,,0.5776169460440377,0.07366534246432736
2024-04-08,696,16371,Civilisation zapotèque,16.0,34.0,18.0,66.0,True,,0.5261870055795904,0.07352707902010693
2024-04-09,697,23839,Richard Nixon,11.0,30.0,12.0,60.0,True,,0.7822916958275291,0.10635826074000562
2024-04-10,698,20825,Communication non verbale,8.0,36.0,10.0,78.0,True,,0.7049500235599865,0.09907021884769367
2024-04-11,699,23529,Moldavie,8.0,40.0,23.0,80.0,True,,0.7739171677391056,0.11786973256748344
2024-04-12,700,17147,Intelligence humaine,10.0,31.0,11.0,62.0,True,,0.6067634627821326,0.08266721790613955
2024-04-13,701,11784,Opéra de Pékin,9.0,22.0,8.0,46.0,True,,0.5625410644710559,0.07627603738380476
2024-04-14,702,15519,Université de Cambridge,6.0,23.0,8.0,51.0,True,,0.6640096597619987,0.11176932253902419
2024-04-15,703,24182,Zimbabwe,15.0,35.0,9.0,65.0,True,,0.7735449016790659,0.09994098086797332
2024-04-16,704,22014,Salomon (roi d'Israël),11.0,32.0,13.0,43.0,True,,0.68939542348648,0.13424578803842302
2024-04-17,705,19215,Identité d'Euler,11.0,30.0,16.0,67.0,True,,0.6539716548862405,0.08373443926773398
2024-04-18,706,20803,Fièvre jaune,7.0,29.0,14.0,71.0,True,,0.6872131294842944,0.10623180169321784
2024-04-19,707,20432,Hockey sur glace,14.0,35.0,10.0,61.0,True,,0.7312106637538021,0.10733155232685054
2024-04-20,708,12384,Rijksmuseum Amsterdam,7.0,21.0,7.0,55.0,True,,0.58941579468763,0.07127404523605581
2024-04-21,709,17247,Guerre américano-mexicaine,0.0,20.0,11.0,52.0,True,,0.7432138108794248,0.11615107653455928
2024-04-22,710,20071,Aubergine,11.0,37.0,13.0,60.0,True,,0.645670430780014,0.10010265292825091
2024-04-23,711,23862,Guerre d'Irak,11.0,28.0,14.0,76.0,True,,0.7430916524143323,0.12303475831021037
2024-04-24,712,20620,David (Michel-Ange),7.0,31.0,17.0,76.0,True,,0.7175900506895758,0.0819929302490151
2024-04-25,713,24627,Écosse,7.0,25.0,9.0,64.0,True,,0.791623520173345,0.10050479492331953
2024-04-26,714,21175,Kyoto,8.0,32.0,12.0,62.0,True,,0.7320891251311411,0.09976994513608628
2024-04-27,715,13265,Maison de Médicis,11.0,25.0,10.0,66.0,True,,0.6080157985717975,0.0991372217170316
2024-04-28,716,19186,Zeus,7.0,20.0,10.0,55.0,True,,0.8171051501518984,0.09929276179123898
2024-04-29,717,20400,Travail,10.0,30.0,12.0,64.0,True,,0.649145018485936,0.09937503778366402
2024-04-30,718,20719,Pollution de l'air,16.0,34.0,13.0,71.0,False,,0.6167992684821147,0.09626099992165658
2024-05-01,719,14649,Hangeul,10.0,22.0,8.0,54.0,False,,0.5057039202077821,0.0849866891427971
2024-05-02,720,20346,Accident de la route,11.0,32.0,19.0,62.0,False,,0.6727400657249375,0.09239713914795804
2024-05-03,721,20064,Buenos Aires,11.0,28.0,12.0,57.0,False,,0.7113912641691562,0.09211661413673997
2024-05-04,722,14160,Dynasties du Sud et du Nord,6.0,21.0,8.0,52.0,False,,0.6716244489789418,0.08623090250560088
2024-05-05,723,16895,Adverbe,8.0,19.0,6.0,54.0,False,,0.7314827045195867,0.11166592063662897
2024-05-06,724,16350,"Théodora (impératrice, épouse de Justinien Ier)",16.0,30.0,15.0,63.0,False,,0.5297045939092151,0.0704045631137563
2024-05-07,725,12927,Homologie (mathématiques),13.0,26.0,7.0,48.0,False,,0.4229945216758395,0.0593613971086108
2024-05-08,726,11061,Influence sociale,12.0,25.0,7.0,44.0,False,,0.3813201836817454,0.05399469623400498
2024-05-09,727,16495,Histoire de France,7.0,20.0,0.0,32.0,False,,0.5433144270207273,0.07439829542602479
2024-05-10,728,12467,Tunnel,12.0,25.0,9.0,53.0,False,,0.456189890418559,0.05933852988335179
2024-05-11,729,12761,Guerre soviéto-polonaise,9.0,17.0,0.0,53.0,False,,0.6153765604959209,0.06852175840316034
2024-05-12,730,15569,Horus,7.0,22.0,8.0,60.0,False,,0.6789461929578257,0.10276473440909475
